pokedex_number,name_en,name_ko,generation,status,category,is_paldean,is_hisuian,is_galarian,is_alolan,is_mega,is_gigantamax,has_forms,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,growth_rate,egg_type_number,egg_type_1,egg_type_2,shape,pokedex_color,image_path
871,pincurchin,찌르성게,8,일반,성게포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.3,1,2,피뢰침,,일렉트릭메이커,435,48,101,95,91,85,15,2,2,수중 1,부정형,다족형,보라,
872,snom,누니머기,8,일반,애벌레포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,벌레,0.3,3.8,2,인분,,얼음인분,185,30,25,35,45,30,20,2,1,벌레,,뱀형,하양,
873,frosmoth,모스노우,8,일반,얼음나방포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,벌레,1.3,42,2,인분,,얼음인분,475,70,65,60,125,90,65,2,1,벌레,,다익형,하양,
874,stonjourner,돌헨진,8,일반,거석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,2.5,520,1,파워스폿,,,470,100,125,135,20,20,70,1,1,광물,,다리형,회색,
875,eiscue-ice,빙큐보,8,일반,펭귄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,얼음,,1.4,89,1,아이스페이스,,,470,75,80,110,65,90,50,1,2,수중 1,육상,이족꼬리형,파랑,
875,eiscue-noice,빙큐보(나이스페이스),8,일반,펭귄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,얼음,,1.4,89,1,아이스페이스,,,470,75,80,70,65,50,130,1,2,수중 1,육상,이족꼬리형,파랑,
876,indeedee-male,에써르(수컷),8,일반,감정포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,노말,0.9,28,3,정신력,싱크로,사이코메이커,475,60,65,55,105,95,95,3,1,요정,,이족꼬리형,보라,
876,indeedee-female,에써르(암컷),8,일반,감정포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,노말,0.9,28,3,마이페이스,싱크로,사이코메이커,475,70,55,65,95,105,85,3,1,요정,,이족꼬리형,보라,
877,morpeko-full-belly,모르페코,8,일반,양면포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,전기,악,0.3,3,1,꼬르륵스위치,,,436,58,95,58,70,58,97,2,2,육상,요정,인간형,노랑,
877,morpeko-hangry,모르페코(배고픈모양),8,일반,양면포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,전기,악,0.3,3,1,꼬르륵스위치,,,436,58,95,58,70,58,97,2,2,육상,요정,인간형,보라,
878,cufant,끼리동,8,일반,동상포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,강철,,1.2,100,2,우격다짐,,헤비메탈,330,72,80,49,40,49,40,2,2,육상,광물,사족형,노랑,
879,copperajah,대왕끼리동,8,일반,동상포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,강철,,3,650,2,우격다짐,,헤비메탈,500,122,130,69,80,69,30,2,2,육상,광물,사족형,초록,
880,dracozolt,파치래곤,8,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,드래곤,1.8,190,3,축전,의욕,모래헤치기,505,90,100,90,80,70,75,1,1,알미발견,,이족꼬리형,초록,
881,arctozolt,파치르돈,8,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,얼음,2.3,150,3,축전,정전기,눈치우기,505,90,100,90,90,80,55,1,1,알미발견,,이족꼬리형,파랑,
882,dracovish,어래곤,8,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,드래곤,2.3,215,3,저수,옹골찬턱,모래헤치기,505,90,90,100,70,80,75,1,1,알미발견,,다리형,초록,
883,arctovish,어치르돈,8,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,얼음,2,175,3,저수,아이스바디,눈치우기,505,90,90,100,80,90,55,1,1,알미발견,,물고기형,파랑,
884,duraludon,두랄루돈,8,일반,합금포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,강철,드래곤,1.8,40,3,라이트메탈,헤비메탈,굳건한신념,535,70,95,115,120,50,85,2,2,광물,드래곤,이족꼬리형,하양,
885,dreepy,드라꼰,8,일반,원망포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,고스트,0.5,2,3,클리어바디,틈새포착,저주받은바디,270,28,60,30,40,30,82,1,2,부정형,드래곤,뱀형,초록,
886,drakloak,드래런치,8,일반,돌보미포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,고스트,1.4,11,3,클리어바디,틈새포착,저주받은바디,410,68,80,50,60,50,102,1,2,부정형,드래곤,팔형,초록,
887,dragapult,드래펄트,8,일반,스텔스포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,고스트,3,50,3,클리어바디,틈새포착,저주받은바디,600,88,120,75,100,75,142,1,2,부정형,드래곤,이족꼬리형,초록,
888,zacian,자시안,8,전설,강자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,2.8,110,1,불요의검,,,660,92,120,115,80,115,138,1,1,알미발견,,사족형,파랑,
888,zacian-crowned,자시안(검왕),8,전설,강자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,페어리,강철,2.8,355,1,불요의검,,,700,92,150,115,80,115,148,1,1,알미발견,,사족형,파랑,
889,zamazenta,자마젠타,8,전설,강자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,격투,,2.9,210,1,불굴의방패,,,660,92,120,115,80,115,138,1,1,알미발견,,사족형,빨강,
889,zamazenta-crowned,자마젠타(방패왕),8,전설,강자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,격투,강철,2.9,785,1,불굴의방패,,,700,92,120,140,80,140,128,1,1,알미발견,,사족형,빨강,
890,eternatus,무한다이노,8,전설,거대포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,독,드래곤,20,950,1,프레셔,,,690,140,85,95,145,95,130,1,1,알미발견,,단익형,보라,
890,eternatus-eternamax,무한다이노(무한다이맥스),8,전설,거대포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,독,드래곤,100,0,1,프레셔,,,1125,255,115,250,125,250,130,1,1,알미발견,,뱀형,보라,
891,kubfu,치고마,8,준전설,권법포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,격투,,0.6,12,1,정신력,,,385,60,90,60,53,50,72,1,1,알미발견,,이족꼬리형,회색,
892,urshifu-single-strike,우라오스(일격의태세),8,준전설,권법포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,격투,악,1.9,105,1,보이지않는주먹,,,550,100,130,100,63,60,97,1,1,알미발견,,인간형,회색,
892,urshifu-rapid-strike,우라오스(연격의태세),8,준전설,권법포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,격투,물,1.9,105,1,보이지않는주먹,,,550,100,130,100,63,60,97,1,1,알미발견,,인간형,회색,
893,zarude,자루도,8,환상,나쁜원숭이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,악,풀,1.8,70,1,리프가드,,,600,105,120,105,70,95,105,1,1,알미발견,,이족꼬리형,검정,
894,regieleki,레지에레키,8,준전설,일렉트론포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,1.2,145,1,트랜지스터,,,580,80,100,50,100,50,200,1,1,알미발견,,인간형,노랑,
895,regidrago,레지드래고,8,준전설,용옥포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,2.1,200,1,용의턱,,,580,200,100,50,100,50,80,1,1,알미발견,,인간형,초록,
896,glastrier,블리자포스,8,준전설,사나운말포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,2.2,800,1,백의울음,,,580,100,145,130,65,110,30,1,1,알미발견,,사족형,하양,
897,spectrier,레이스포스,8,준전설,빠른말포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,고스트,,2,44.5,1,흑의울음,,,580,100,65,60,145,80,130,1,1,알미발견,,사족형,검정,
898,calyrex,버드렉스,8,전설,킹포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,풀,1.1,7.7,1,긴장감,,,500,100,80,80,80,80,80,1,1,알미발견,,인간형,초록,
898,calyrex-ice-rider,버드렉스(백마탄모습),8,전설,킹포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,얼음,2.4,809.1,1,혼연일체,,,680,100,165,150,85,130,50,1,1,알미발견,,사족형,하양,
898,calyrex-shadow-rider,버드렉스(흑마탄모습),8,전설,킹포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,고스트,2.4,53.6,1,혼연일체,,,680,100,85,80,165,100,150,1,1,알미발견,,사족형,검정,
899,wyrdeer,신비록,8,일반,큰뿔포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,에스퍼,1.8,95.1,3,위협,통찰,초식,525,103,105,72,105,75,65,1,1,육상,,사족형,회색,
900,kleavor,사마자르,8,일반,큰도끼포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,바위,1.8,89,3,벌레의알림,우격다짐,예리함,500,70,135,95,45,70,85,2,1,벌레,,다익형,갈색,
901,ursaluna,다투곰,8,일반,이탄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,땅,노말,2.4,290,3,근성,방탄,긴장감,550,130,140,105,45,80,50,2,1,육상,,사족형,갈색,
901,ursaluna-bloodmoon,붉은달다투곰,8,일반,이탄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,땅,노말,2.4,290,1,심안,,,555,113,70,120,135,65,52,2,1,육상,,사족형,갈색,
902,basculegion-male,대쓰여너(수컷),8,일반,큰물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,물,고스트,3,110,3,쓱쓱,적응력,틀깨기,530,120,112,65,80,75,78,2,1,수중 2,,물고기형,초록,
902,basculegion-female,대쓰여너(암컷),8,일반,큰물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,물,고스트,3,110,3,쓱쓱,적응력,틀깨기,530,120,92,65,100,75,78,2,1,수중 2,,물고기형,초록,
903,sneasler,포푸니크,8,일반,클라이밍포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,격투,독,1.3,43,3,프레셔,곡예,독수,510,80,130,60,40,80,120,4,1,육상,,이족꼬리형,파랑,
904,overqwil,장침바루,8,일반,침붕포켓몬몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,악,독,2.5,60.5,3,독가시,쓱쓱,위협,510,85,115,95,65,65,85,2,1,수중 2,,물고기형,검정,
905,enamorus-incarnate,러브로스,8,준전설,애증포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,페어리,비행,1.6,48,2,헤롱헤롱바디,,심술꾸러기,580,74,115,70,135,80,106,1,1,알미발견,,팔형,담홍,
905,enamorus-therian,러브로스(영물폽),8,준전설,애증포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,페어리,비행,1.6,48,1,방진,,,580,74,115,110,135,100,46,1,1,알미발견,,사족형,담홍,
906,sprigatito,나오하,9,일반,풀고양이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.4,4.1,2,심록,,변환자재,310,40,61,54,45,45,65,4,2,육상,식물,사족형,초록,
907,floragato,나로테,9,일반,풀고양이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.9,12.2,2,심록,,변환자재,410,61,80,63,60,63,83,4,2,육상,식물,이족꼬리형,초록,
908,meowscarada,마스카나,9,일반,매지션포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,악,1.5,31.2,2,심록,,변환자재,530,76,110,70,81,70,123,4,2,육상,식물,이족꼬리형,초록,
909,fuecoco,뜨아거,9,일반,불꽃악어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.4,9.8,2,맹화,,천진,310,67,45,59,63,40,36,4,1,육상,,이족꼬리형,빨강,
910,crocalor,악뜨거,9,일반,불꽃악어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,1,30.7,2,맹화,,천진,411,81,55,78,90,58,49,4,1,육상,,이족꼬리형,빨강,
911,skeledirge,라우드본,9,일반,싱어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,고스트,1.6,326.5,2,맹화,,천진,530,104,75,100,110,75,66,4,1,육상,,사족형,빨강,
912,quaxly,꾸왁스,9,일반,꼬마오리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.5,6.1,2,급류,,자기과신,310,55,65,45,50,45,50,4,2,비행,수중 1,이족꼬리형,파랑,
913,quaxwell,아꾸왁,9,일반,레슨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.2,21.5,2,급류,,자기과신,410,70,85,65,65,60,65,4,2,비행,수중 1,이족꼬리형,파랑,
914,quaquaval,웨이니발,9,일반,댄서포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,격투,1.8,61.9,2,급류,,자기과신,530,85,120,80,85,75,85,4,2,비행,수중 1,이족꼬리형,파랑,
915,lechonk,맛보돈,9,일반,돼지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.5,10.2,3,아로마베일,먹보,두꺼운지방,254,54,45,40,35,45,35,2,1,육상,,사족형,회색,
916,oinkologne-male,퍼퓨돈(수컷),9,일반,돼지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,노말,,1,120,3,가시지않는향기,먹보,두꺼운지방,489,110,100,75,59,80,65,2,1,육상,,사족형,회색,
916,oinkologne-female,퍼퓨돈(암컷),9,일반,돼지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,노말,,1,120,3,아로마베일,먹보,두꺼운지방,489,115,90,70,59,90,65,2,1,육상,,사족형,갈색,
917,tarountula,타랜툴라,9,일반,실타래포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.3,4,2,불면,,잠복,210,35,41,45,29,40,20,5,1,벌레,,곤충형,하양,
918,spidops,트래피더,9,일반,트랩포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,1,16.5,2,불면,,잠복,404,60,79,92,52,86,35,5,1,벌레,,곤충형,초록,
919,nymble,콩알뚜기,9,일반,메뚜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.2,1,2,벌레의알림,,색안경,210,33,46,40,21,25,45,2,1,벌레,,곤충형,회색,
920,lokix,엑스레그,9,일반,메뚜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,악,1,17.5,2,벌레의알림,,색안경,450,71,102,78,52,55,92,2,1,벌레,,인간형,회색,
921,pawmi,빠모,9,일반,쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.3,2.5,3,정전기,자연회복,철주먹,240,45,50,20,40,25,60,2,1,육상,,사족형,노랑,
922,pawmo,빠모트,9,일반,쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,격투,0.4,6.5,3,축전,자연회복,철주먹,350,60,75,40,50,40,85,2,1,육상,,이족꼬리형,노랑,
923,pawmot,빠르모트,9,일반,손길포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,격투,0.9,41,3,축전,자연회복,철주먹,490,70,115,70,70,60,105,2,1,육상,,이족꼬리형,노랑,
924,tandemaus,두리쥐,9,일반,커플포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.3,1.8,3,도주,픽업,마이페이스,305,50,50,45,40,45,75,3,2,육상,요정,군집형,하양,
925,maushold-family4,파밀리쥐,9,일반,패밀리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,노말,,0.3,2.8,3,프렌드가드,볼주머니,테크니션,470,74,75,70,65,75,111,3,2,육상,요정,군집형,하양,
926,fidough,쫀도기,9,일반,강아지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.3,10.9,2,마이페이스,,서투름,312,37,55,70,30,55,65,4,2,육상,광물,사족형,노랑,
927,dachsbun,바우첼,9,일반,개포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.5,14.9,2,노릇노릇바디,,아로마베일,477,57,80,115,50,80,95,4,2,육상,광물,사족형,갈색,
928,smoliv,미니브,9,일반,올리브포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,노말,0.3,6.5,2,일찍기상,,수확,260,41,35,45,58,51,30,4,1,식물,,다리형,초록,
929,dolliv,올리뇨,9,일반,올리브포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,노말,0.6,11.9,2,일찍기상,,수확,354,52,53,60,78,78,33,4,1,식물,,인간형,초록,
930,arboliva,올리르바,9,일반,올리브포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,노말,1.4,48.2,2,넘치는씨,,수확,510,78,69,90,125,109,39,4,1,식물,,인간형,초록,
931,squawkabilly-green,시비꼬(그린페더),9,일반,잉꼬포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,비행,0.6,2.4,3,위협,의욕,근성,417,82,96,51,45,51,92,5,1,비행,,단익형,초록,
931,squawkabilly-blue,시비꼬(블루페더),9,일반,잉꼬포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,비행,0.6,2.4,3,위협,의욕,근성,417,82,96,51,45,51,92,5,1,비행,,단익형,파랑,
931,squawkabilly-yellow,시비꼬(옐로페더),9,일반,잉꼬포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,비행,0.6,2.4,3,위협,의욕,우격다짐,417,82,96,51,45,51,92,5,1,비행,,단익형,노랑,
931,squawkabilly-white,시비꼬(화이트페더),9,일반,잉꼬포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,비행,0.6,2.4,3,위협,의욕,우격다짐,417,82,96,51,45,51,92,5,1,비행,,단익형,하양,
932,nacli,베베솔트,9,일반,암염포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,0.4,16,3,정화의소금,옹골참,클리어바디,280,55,55,75,35,35,25,4,1,광물,,머리형,갈색,
933,naclstack,스태솔트,9,일반,암염포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,0.6,105,3,정화의소금,옹골참,클리어바디,355,60,60,100,35,65,35,4,1,광물,,사족형,갈색,
934,garganacl,콜로솔트,9,일반,암염포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,2.3,240,3,정화의소금,옹골참,클리어바디,500,100,100,130,45,90,35,4,1,광물,,인간형,갈색,
935,charcadet,카르본,9,일반,불의아이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.6,10.5,2,타오르는불꽃,,불꽃몸,255,40,50,40,50,40,35,1,1,인간형,,인간형,빨강,
936,armarouge,카디나르마,9,일반,불의전사포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,에스퍼,1.5,85,2,타오르는불꽃,,깨어진갑옷,525,85,60,100,125,80,75,1,1,인간형,,인간형,빨강,
937,ceruledge,파라블레이즈,9,일반,불의검사포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,고스트,1.6,62,2,타오르는불꽃,,깨어진갑옷,525,75,125,80,60,100,85,1,1,인간형,,인간형,보라,
938,tadbulb,빈나두,9,일반,전기올챙이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.3,0.4,3,마이페이스,정전기,습기,272,61,31,41,59,35,45,2,1,수중 1,,머리형,노랑,
939,bellibolt,찌리배리,9,일반,전기개구리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,1.2,113,3,전기로바꾸기,정전기,습기,495,109,64,91,103,83,45,2,1,수중 1,,인간형,초록,
940,wattrel,찌리비,9,일반,바다제비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,비행,0.4,3.6,3,풍력발전,축전,승기,280,40,40,35,55,40,70,4,2,수중 1,비행,단익형,검정,
941,kilowattrel,찌리비크,9,일반,군함조포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,비행,1.4,38.6,3,풍력발전,축전,승기,490,70,70,60,105,60,125,4,2,수중 1,비행,단익형,노랑,
942,maschiff,오라티프,9,일반,애송이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,악,,0.5,16,3,위협,도주,잠복,340,60,78,60,40,51,51,4,1,육상,,사족형,갈색,
943,mabosstiff,마피티프,9,일반,두목포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,악,,1.1,61,3,위협,파수견,잠복,505,80,120,90,60,70,85,4,1,육상,,사족형,회색,
944,shroodle,땃쭈르,9,일반,독쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,독,노말,0.2,0.7,3,곡예,나쁜손버릇,짓궂은마음,290,40,65,35,40,35,75,4,1,육상,,사족형,회색,
945,grafaiai,태깅구르,9,일반,독원숭이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,독,노말,0.7,27.2,3,곡예,독수,짓궂은마음,485,63,95,65,80,72,110,4,1,육상,,이족꼬리형,회색,
946,bramblin,그푸리,9,일반,회전초포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,고스트,0.6,0.6,2,바람타기,,틈새포착,275,40,65,30,45,35,60,2,1,식물,,머리형,갈색,
947,brambleghast,공푸리,9,일반,회전초포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,고스트,1.2,6,2,바람타기,,틈새포착,480,55,115,70,80,70,90,2,1,식물,,머리형,갈색,
948,toedscool,들눈해,9,일반,목이버섯포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,풀,0.9,33,2,균사의힘,,,335,40,40,35,50,100,70,4,1,식물,,다리형,노랑,
949,toedscruel,육파리,9,일반,목이버섯포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,풀,1.9,58,2,균사의힘,,,515,80,70,65,80,120,100,4,1,식물,,다족형,검정,
950,klawf,절벼게,9,일반,매복포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,1.3,79,3,분노의껍질,조가비갑옷,재생력,450,70,100,115,35,55,75,2,1,수중 3,,곤충형,빨강,
951,capsakid,캡싸이,9,일반,하바네로포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.3,3,3,엽록소,불면,서투름,304,50,62,40,62,40,50,2,1,식물,,이족꼬리형,초록,
952,scovillain,스코빌런,9,일반,하바네로포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,불꽃,0.9,15,3,엽록소,불면,변덕쟁이,486,65,108,65,108,65,75,2,1,식물,,이족꼬리형,초록,
952,scovillain-mega,메가스코빌런,9,일반,하바네로포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,풀,불꽃,1.2,22,3,엽록소,불면,,586,65,138,85,138,85,75,2,1,식물,,이족꼬리형,초록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/095202.png
953,rellor,구르데,9,일반,굴리기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.2,1,2,복안,,탈피,270,41,50,60,31,58,30,3,1,벌레,,곤충형,갈색,
954,rabsca,베라카스,9,일반,굴리기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,에스퍼,0.3,3.5,2,싱크로,,텔레파시,470,75,50,85,115,100,45,3,1,벌레,,곤충형,초록,
955,flittle,하느라기,9,일반,프릴포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,0.2,1.5,3,위험예지,통찰,가속,255,30,35,30,55,30,75,4,1,비행,,다리형,노랑,
956,espathra,클레스퍼트라,9,일반,타조포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,1.9,90,3,편승,통찰,가속,481,95,60,60,101,60,105,4,1,비행,,이족꼬리형,노랑,
957,tinkatink,어리짱,9,일반,대장장이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,페어리,강철,0.4,8.9,3,틀깨기,마이페이스,나쁜손버릇,297,50,45,45,35,64,58,4,1,요정,,인간형,담홍,
958,tinkatuff,벼리짱,9,일반,해머포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,페어리,강철,0.7,59.1,3,틀깨기,마이페이스,나쁜손버릇,380,65,55,55,45,82,78,4,1,요정,,인간형,담홍,
959,tinkaton,두드리짱,9,일반,해머포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,페어리,강철,0.7,112.8,3,틀깨기,마이페이스,나쁜손버릇,506,85,75,77,70,105,94,4,1,요정,,인간형,담홍,
960,wiglett,바다그다,9,일반,정원장어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.2,1.8,3,미끈미끈,주눅,모래숨기,245,10,55,25,35,25,95,2,1,수중 3,,기둥형,하양,
961,wugtrio,바닥트리오,9,일반,정원장어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.2,5.4,3,미끈미끈,주눅,모래숨기,425,35,100,50,50,70,120,2,1,수중 3,,기둥형,빨강,
962,bombirdier,떨구새,9,일반,낙하물포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,비행,악,1.5,42.9,3,부풀린가슴,날카로운눈,바위나르기,485,70,103,85,60,85,82,1,1,비행,,단익형,하양,
